pk_teuna_fikt,sug_tik,THUM_GEOGRAFI,SUG_DEREH,SEMEL_YISHUV,REHOV1,REHOV2,BAYIT,ZOMET_IRONI,kvish1,kvish2,KM,ZOMET_LO_IRONI,YEHIDA,SHNAT_TEUNA,hodesh,shaa,SUG_YOM,YOM_LAYLA,yom,HUMRAT_TEUNA,SUG_TEUNA,HAD_MASLUL,RAV_MASLUL,MEHIRUT_MUTERET,TKINUT,ROHAV,SIMUN_TIMRUR,TEURA,MEZEG_AVIR,PNE_KVISH,SUG_EZEM,MERHAK_EZEM,LO_HAZA,OFEN_HAZIYA,MEKOM_HAZIYA,KIVUN_HAZIYA,MAHOZ,NAFA,EZOR_TIVI,MAAMAD_MINIZIPALI,ZURAT_ISHUV,STATUS_IGUN,X,Y,kvish,keta,kamut_kle_rehev
2021012760,1,1,4,0,,,,,4.0,0.0,1710.0,,12,2021,2,76,4,5,7,3,3,0,3,5,1,3,3,3,1,1,9,9,9,0,0,9,3,24,324,99.0,99,1,193599.0,715890.0,4,150,1331.8125
2021012831,1,1,4,0,,,,,1.0,0.0,682.0,,61,2021,8,1,4,5,6,3,3,0,3,3,1,3,5,3,1,9,9,9,9,0,0,9,1,11,111,99.0,99,1,224489.0,633815.0,1,20,4013.4583333333335
2021012831,1,1,4,0,,,,,1.0,0.0,682.0,,61,2021,8,1,4,5,6,3,3,0,3,3,1,3,5,3,1,9,9,9,9,0,0,9,1,11,111,99.0,99,1,224489.0,633815.0,1,872,1402.9166666666667
2021012831,1,1,4,0,,,,,1.0,0.0,682.0,,61,2021,8,1,4,5,6,3,3,0,3,3,1,3,5,3,1,9,9,9,9,0,0,9,1,11,111,99.0,99,1,224489.0,633815.0,1,874,704.9791666666666
2021012916,1,1,4,0,,,,,65.0,0.0,270.0,,12,2021,3,92,4,5,6,2,11,0,2,5,1,3,3,5,1,9,9,9,9,0,0,9,3,32,323,99.0,99,1,213575.0,714855.0,65,70,1156.5
2021012916,1,1,4,0,,,,,65.0,0.0,270.0,,12,2021,3,92,4,5,6,2,11,0,2,5,1,3,3,5,1,9,9,9,9,0,0,9,3,32,323,99.0,99,1,213575.0,714855.0,65,80,974.2083333333334
2021012916,1,1,4,0,,,,,65.0,0.0,270.0,,12,2021,3,92,4,5,6,2,11,0,2,5,1,3,3,5,1,9,9,9,9,0,0,9,3,32,323,99.0,99,1,213575.0,714855.0,65,90,1481.5625
2021012916,1,1,4,0,,,,,65.0,0.0,270.0,,12,2021,3,92,4,5,6,2,11,0,2,5,1,3,3,5,1,9,9,9,9,0,0,9,3,32,323,99.0,99,1,213575.0,714855.0,65,98,698.5208333333334
2021012916,1,1,4,0,,,,,65.0,0.0,270.0,,12,2021,3,92,4,5,6,2,11,0,2,5,1,3,3,5,1,9,9,9,9,0,0,9,3,32,323,99.0,99,1,213575.0,714855.0,65,100,517.3333333333334
2021012916,1,1,4,0,,,,,65.0,0.0,270.0,,12,2021,3,92,4,5,6,2,11,0,2,5,1,3,3,5,1,9,9,9,9,0,0,9,3,32,323,99.0,99,1,213575.0,714855.0,65,110,1021.0833333333334
2021012916,1,1,4,0,,,,,65.0,0.0,270.0,,12,2021,3,92,4,5,6,2,11,0,2,5,1,3,3,5,1,9,9,9,9,0,0,9,3,32,323,99.0,99,1,213575.0,714855.0,65,120,670.0
2021012916,1,1,4,0,,,,,65.0,0.0,270.0,,12,2021,3,92,4,5,6,2,11,0,2,5,1,3,3,5,1,9,9,9,9,0,0,9,3,32,323,99.0,99,1,213575.0,714855.0,65,130,849.625
2021013018,1,1,4,0,,,,,5714.0,0.0,46.0,,51,2021,8,65,4,1,7,3,5,3,0,4,1,3,4,1,1,1,9,9,9,0,0,9,4,41,412,99.0,99,1,201484.0,695231.0,5714,10,514.3958333333334
2021013176,1,1,4,0,,,,,2.0,0.0,610.0,,12,2021,10,1,4,5,4,3,3,0,2,4,1,3,3,4,1,1,9,9,9,0,0,9,3,32,324,99.0,99,1,190576.0,708146.0,2,20,2669.5416666666665
2021013176,1,1,4,0,,,,,2.0,0.0,610.0,,12,2021,10,1,4,5,4,3,3,0,2,4,1,3,3,4,1,1,9,9,9,0,0,9,3,32,324,99.0,99,1,190576.0,708146.0,2,22,1828.875
2021013176,1,1,4,0,,,,,2.0,0.0,610.0,,12,2021,10,1,4,5,4,3,3,0,2,4,1,3,3,4,1,1,9,9,9,0,0,9,3,32,324,99.0,99,1,190576.0,708146.0,2,30,1777.625
2021013176,1,1,4,0,,,,,2.0,0.0,610.0,,12,2021,10,1,4,5,4,3,3,0,2,4,1,3,3,4,1,1,9,9,9,0,0,9,3,32,324,99.0,99,1,190576.0,708146.0,2,34,1477.5208333333333
2021013176,1,1,4,0,,,,,2.0,0.0,610.0,,12,2021,10,1,4,5,4,3,3,0,2,4,1,3,3,4,1,1,9,9,9,0,0,9,3,32,324,99.0,99,1,190576.0,708146.0,2,40,3507.25
2021013176,1,1,4,0,,,,,2.0,0.0,610.0,,12,2021,10,1,4,5,4,3,3,0,2,4,1,3,3,4,1,1,9,9,9,0,0,9,3,32,324,99.0,99,1,190576.0,708146.0,2,51,2530.4583333333335
2021013176,1,1,4,0,,,,,2.0,0.0,610.0,,12,2021,10,1,4,5,4,3,3,0,2,4,1,3,3,4,1,1,9,9,9,0,0,9,3,32,324,99.0,99,1,190576.0,708146.0,2,52,1869.9375
2021013176,1,1,4,0,,,,,2.0,0.0,610.0,,12,2021,10,1,4,5,4,3,3,0,2,4,1,3,3,4,1,1,9,9,9,0,0,9,3,32,324,99.0,99,1,190576.0,708146.0,2,60,1976.1666666666667
2021013176,1,1,4,0,,,,,2.0,0.0,610.0,,12,2021,10,1,4,5,4,3,3,0,2,4,1,3,3,4,1,1,9,9,9,0,0,9,3,32,324,99.0,99,1,190576.0,708146.0,2,62,1753.875
2021013176,1,1,4,0,,,,,2.0,0.0,610.0,,12,2021,10,1,4,5,4,3,3,0,2,4,1,3,3,4,1,1,9,9,9,0,0,9,3,32,324,99.0,99,1,190576.0,708146.0,2,70,1477.6666666666667
2021013176,1,1,4,0,,,,,2.0,0.0,610.0,,12,2021,10,1,4,5,4,3,3,0,2,4,1,3,3,4,1,1,9,9,9,0,0,9,3,32,324,99.0,99,1,190576.0,708146.0,2,90,994.4791666666666
2021013271,1,1,4,0,,,,,386.0,0.0,5.0,,61,2021,3,64,4,1,7,2,11,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,1,11,111,99.0,99,1,208586.0,625917.0,386,9,112.41666666666667
2021013271,1,1,4,0,,,,,386.0,0.0,5.0,,61,2021,3,64,4,1,7,2,11,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,1,11,111,99.0,99,1,208586.0,625917.0,386,10,221.64583333333334
2021013271,1,1,4,0,,,,,386.0,0.0,5.0,,61,2021,3,64,4,1,7,2,11,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,1,11,111,99.0,99,1,208586.0,625917.0,386,20,170.22916666666666
2021013276,1,2,4,0,,,,,90.0,0.0,3628.0,,41,2021,11,70,4,5,1,2,3,2,0,4,1,3,3,4,1,1,9,9,9,0,0,9,7,77,777,99.0,99,1,247361.0,698075.0,90,2,48.375
2021013276,1,2,4,0,,,,,90.0,0.0,3628.0,,41,2021,11,70,4,5,1,2,3,2,0,4,1,3,3,4,1,1,9,9,9,0,0,9,7,77,777,99.0,99,1,247361.0,698075.0,90,10,186.1875
2021013276,1,2,4,0,,,,,90.0,0.0,3628.0,,41,2021,11,70,4,5,1,2,3,2,0,4,1,3,3,4,1,1,9,9,9,0,0,9,7,77,777,99.0,99,1,247361.0,698075.0,90,20,45.770833333333336
2021013276,1,2,4,0,,,,,90.0,0.0,3628.0,,41,2021,11,70,4,5,1,2,3,2,0,4,1,3,3,4,1,1,9,9,9,0,0,9,7,77,777,99.0,99,1,247361.0,698075.0,90,30,45.479166666666664
2021013276,1,2,4,0,,,,,90.0,0.0,3628.0,,41,2021,11,70,4,5,1,2,3,2,0,4,1,3,3,4,1,1,9,9,9,0,0,9,7,77,777,99.0,99,1,247361.0,698075.0,90,40,208.0
2021013276,1,2,4,0,,,,,90.0,0.0,3628.0,,41,2021,11,70,4,5,1,2,3,2,0,4,1,3,3,4,1,1,9,9,9,0,0,9,7,77,777,99.0,99,1,247361.0,698075.0,90,42,85.6875
2021013276,1,2,4,0,,,,,90.0,0.0,3628.0,,41,2021,11,70,4,5,1,2,3,2,0,4,1,3,3,4,1,1,9,9,9,0,0,9,7,77,777,99.0,99,1,247361.0,698075.0,90,44,92.20833333333333
2021013276,1,2,4,0,,,,,90.0,0.0,3628.0,,41,2021,11,70,4,5,1,2,3,2,0,4,1,3,3,4,1,1,9,9,9,0,0,9,7,77,777,99.0,99,1,247361.0,698075.0,90,66,361.6458333333333
2021013276,1,2,4,0,,,,,90.0,0.0,3628.0,,41,2021,11,70,4,5,1,2,3,2,0,4,1,3,3,4,1,1,9,9,9,0,0,9,7,77,777,99.0,99,1,247361.0,698075.0,90,92,233.29166666666666
2021013276,1,2,4,0,,,,,90.0,0.0,3628.0,,41,2021,11,70,4,5,1,2,3,2,0,4,1,3,3,4,1,1,9,9,9,0,0,9,7,77,777,99.0,99,1,247361.0,698075.0,90,100,1054.5833333333333
2021013276,1,2,4,0,,,,,90.0,0.0,3628.0,,41,2021,11,70,4,5,1,2,3,2,0,4,1,3,3,4,1,1,9,9,9,0,0,9,7,77,777,99.0,99,1,247361.0,698075.0,90,120,151.85416666666666
2021013343,1,2,4,0,,,,,5.0,0.0,236.0,,41,2021,10,80,4,5,7,3,5,1,0,6,1,3,3,3,1,1,9,9,9,0,0,9,7,77,777,99.0,99,1,203565.0,667490.0,5,20,3768.1875
2021013343,1,2,4,0,,,,,5.0,0.0,236.0,,41,2021,10,80,4,5,7,3,5,1,0,6,1,3,3,3,1,1,9,9,9,0,0,9,7,77,777,99.0,99,1,203565.0,667490.0,5,60,1511.3541666666667
2021013343,1,2,4,0,,,,,5.0,0.0,236.0,,41,2021,10,80,4,5,7,3,5,1,0,6,1,3,3,3,1,1,9,9,9,0,0,9,7,77,777,99.0,99,1,203565.0,667490.0,5,810,830.2916666666666
2021013345,1,1,3,0,,,,,55.0,444.0,78.0,3437.0,51,2021,5,64,4,1,1,2,5,2,0,2,1,2,3,1,1,1,9,9,9,0,0,9,4,21,421,99.0,99,1,196152.0,675364.0,55,810,367.25
2021013360,1,1,4,0,,,,,854.0,0.0,100.0,,12,2021,4,57,4,1,4,3,10,2,0,2,1,2,3,1,1,1,9,9,9,0,0,9,2,43,243,99.0,99,1,225337.0,763130.0,854,10,27.375
2021013572,1,1,4,0,,,,,89.0,0.0,85.0,,12,2021,10,63,4,1,2,3,2,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,2,24,245,99.0,99,1,217368.0,769443.0,89,40,96.85416666666667
2021013572,1,1,4,0,,,,,89.0,0.0,85.0,,12,2021,10,63,4,1,2,3,2,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,2,24,245,99.0,99,1,217368.0,769443.0,89,60,365.625
2021013574,1,1,3,0,,,,,4.0,5.0,1228.0,323.0,20,2021,5,85,4,5,2,2,2,1,0,3,1,3,3,3,1,1,9,9,9,0,0,9,5,51,511,99.0,99,1,186556.0,670189.0,4,120,5297.5625
2021013574,1,1,3,0,,,,,4.0,5.0,1228.0,323.0,20,2021,5,85,4,5,2,2,2,1,0,3,1,3,3,3,1,1,9,9,9,0,0,9,5,51,511,99.0,99,1,186556.0,670189.0,4,220,733.2916666666666
2021013583,1,1,3,0,,,,,65.0,0.0,186.0,1099.0,12,2021,3,35,4,1,2,3,2,0,2,5,1,3,3,1,1,1,9,9,9,0,0,9,3,32,323,99.0,99,1,206194.0,711475.0,65,70,946.8541666666666
2021013583,1,1,3,0,,,,,65.0,0.0,186.0,1099.0,12,2021,3,35,4,1,2,3,2,0,2,5,1,3,3,1,1,1,9,9,9,0,0,9,3,32,323,99.0,99,1,206194.0,711475.0,65,80,851.5208333333334
2021013583,1,1,3,0,,,,,65.0,0.0,186.0,1099.0,12,2021,3,35,4,1,2,3,2,0,2,5,1,3,3,1,1,1,9,9,9,0,0,9,3,32,323,99.0,99,1,206194.0,711475.0,65,90,1196.2708333333333
2021013583,1,1,3,0,,,,,65.0,0.0,186.0,1099.0,12,2021,3,35,4,1,2,3,2,0,2,5,1,3,3,1,1,1,9,9,9,0,0,9,3,32,323,99.0,99,1,206194.0,711475.0,65,98,549.6458333333334
2021013583,1,1,3,0,,,,,65.0,0.0,186.0,1099.0,12,2021,3,35,4,1,2,3,2,0,2,5,1,3,3,1,1,1,9,9,9,0,0,9,3,32,323,99.0,99,1,206194.0,711475.0,65,130,941.9375
2021013738,1,1,4,0,,,,,6.0,0.0,1390.0,,51,2021,4,55,3,1,5,2,3,0,3,8,1,5,3,1,1,1,9,9,9,0,0,9,4,22,422,99.0,99,1,193937.0,666454.0,6,110,1507.5416666666667
2021013738,1,1,4,0,,,,,6.0,0.0,1390.0,,51,2021,4,55,3,1,5,2,3,0,3,8,1,5,3,1,1,1,9,9,9,0,0,9,4,22,422,99.0,99,1,193937.0,666454.0,6,120,896.75
2021013738,1,1,4,0,,,,,6.0,0.0,1390.0,,51,2021,4,55,3,1,5,2,3,0,3,8,1,5,3,1,1,1,9,9,9,0,0,9,4,22,422,99.0,99,1,193937.0,666454.0,6,130,546.9583333333334
2021013738,1,1,4,0,,,,,6.0,0.0,1390.0,,51,2021,4,55,3,1,5,2,3,0,3,8,1,5,3,1,1,1,9,9,9,0,0,9,4,22,422,99.0,99,1,193937.0,666454.0,6,140,346.2916666666667
2021013762,1,1,3,0,,,,,40.0,0.0,3015.0,9159.0,51,2021,3,58,4,1,3,3,2,0,2,1,1,4,3,1,1,1,9,9,9,0,0,9,4,42,421,99.0,99,1,193341.0,674867.0,40,90,1100.4375
2021013762,1,1,3,0,,,,,40.0,0.0,3015.0,9159.0,51,2021,3,58,4,1,3,3,2,0,2,1,1,4,3,1,1,1,9,9,9,0,0,9,4,42,421,99.0,99,1,193341.0,674867.0,40,130,551.875
2021013762,1,1,3,0,,,,,40.0,0.0,3015.0,9159.0,51,2021,3,58,4,1,3,3,2,0,2,1,1,4,3,1,1,1,9,9,9,0,0,9,4,42,421,99.0,99,1,193341.0,674867.0,40,170,1293.875
2021013798,1,1,4,0,,,,,2.0,0.0,260.0,,20,2021,3,13,4,5,5,3,10,1,0,5,1,3,3,3,1,1,9,9,9,0,0,9,5,51,511,99.0,99,1,182824.0,675883.0,2,60,2132.3541666666665
2021013798,1,1,4,0,,,,,2.0,0.0,260.0,,20,2021,3,13,4,5,5,3,10,1,0,5,1,3,3,3,1,1,9,9,9,0,0,9,5,51,511,99.0,99,1,182824.0,675883.0,2,62,1900.7083333333333
2021013798,1,1,4,0,,,,,2.0,0.0,260.0,,20,2021,3,13,4,5,5,3,10,1,0,5,1,3,3,3,1,1,9,9,9,0,0,9,5,51,511,99.0,99,1,182824.0,675883.0,2,70,1610.8125
2021013798,1,1,4,0,,,,,2.0,0.0,260.0,,20,2021,3,13,4,5,5,3,10,1,0,5,1,3,3,3,1,1,9,9,9,0,0,9,5,51,511,99.0,99,1,182824.0,675883.0,2,90,1161.9791666666667
2021013900,1,1,4,0,,,,,1.0,0.0,32.0,,20,2021,3,25,4,5,5,3,4,0,2,6,1,4,3,6,9,1,8,2,9,0,0,9,5,51,513,99.0,99,1,182248.0,659278.0,1,872,1396.2291666666667
2021013900,1,1,4,0,,,,,1.0,0.0,32.0,,20,2021,3,25,4,5,5,3,4,0,2,6,1,4,3,6,9,1,8,2,9,0,0,9,5,51,513,99.0,99,1,182248.0,659278.0,1,874,696.5625
2021014021,1,1,4,0,,,,,716.0,0.0,19.0,,14,2021,9,81,4,5,4,3,5,2,0,4,1,3,3,5,1,1,9,9,9,0,0,9,2,23,232,99.0,99,1,236805.0,719561.0,716,5,349.625
2021014021,1,1,4,0,,,,,716.0,0.0,19.0,,14,2021,9,81,4,5,4,3,5,2,0,4,1,3,3,5,1,1,9,9,9,0,0,9,2,23,232,99.0,99,1,236805.0,719561.0,716,10,261.2291666666667
2021014100,1,1,4,0,,,,,6.0,0.0,1523.0,,51,2021,7,62,4,1,4,3,4,0,2,8,1,5,4,1,1,1,9,9,9,0,0,9,4,21,421,99.0,99,1,196349.0,678861.0,6,110,1656.2291666666667
2021014100,1,1,4,0,,,,,6.0,0.0,1523.0,,51,2021,7,62,4,1,4,3,4,0,2,8,1,5,4,1,1,1,9,9,9,0,0,9,4,21,421,99.0,99,1,196349.0,678861.0,6,120,1039.6666666666667
2021014100,1,1,4,0,,,,,6.0,0.0,1523.0,,51,2021,7,62,4,1,4,3,4,0,2,8,1,5,4,1,1,1,9,9,9,0,0,9,4,21,421,99.0,99,1,196349.0,678861.0,6,130,643.4375
2021014100,1,1,4,0,,,,,6.0,0.0,1523.0,,51,2021,7,62,4,1,4,3,4,0,2,8,1,5,4,1,1,1,9,9,9,0,0,9,4,21,421,99.0,99,1,196349.0,678861.0,6,140,379.0
2021014118,1,1,3,0,,,,,5.0,40.0,105.0,4021.0,51,2021,2,92,4,5,5,3,2,0,3,3,1,3,1,3,1,1,9,9,9,0,0,9,4,42,422,99.0,99,1,191061.0,669819.0,5,20,3705.9583333333335
2021014151,1,1,4,0,,,,,1.0,0.0,24.0,,20,2021,9,77,3,5,6,3,4,0,5,3,1,5,3,3,1,1,9,9,9,0,0,9,5,51,513,99.0,99,1,181637.0,659794.0,1,20,4013.4583333333335
2021014151,1,1,4,0,,,,,1.0,0.0,24.0,,20,2021,9,77,3,5,6,3,4,0,5,3,1,5,3,3,1,1,9,9,9,0,0,9,5,51,513,99.0,99,1,181637.0,659794.0,1,872,1402.9166666666667
2021014151,1,1,4,0,,,,,1.0,0.0,24.0,,20,2021,9,77,3,5,6,3,4,0,5,3,1,5,3,3,1,1,9,9,9,0,0,9,5,51,513,99.0,99,1,181637.0,659794.0,1,874,704.9791666666666
2021014200,1,1,3,0,,,,,4.0,65.0,1627.0,367.0,12,2021,2,55,4,1,2,3,10,0,2,5,1,3,3,1,1,1,9,9,9,0,0,9,3,32,324,99.0,99,1,192040.0,707937.0,4,120,5297.5625
2021014200,1,1,3,0,,,,,4.0,65.0,1627.0,367.0,12,2021,2,55,4,1,2,3,10,0,2,5,1,3,3,1,1,1,9,9,9,0,0,9,3,32,324,99.0,99,1,192040.0,707937.0,4,220,733.2916666666666
2021014229,1,1,3,0,,,,,65.0,675.0,391.0,1117.0,14,2021,10,66,4,1,7,2,11,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,2,34,234,99.0,99,1,222798.0,721880.0,65,70,1093.5208333333333
2021014229,1,1,3,0,,,,,65.0,675.0,391.0,1117.0,14,2021,10,66,4,1,7,2,11,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,2,34,234,99.0,99,1,222798.0,721880.0,65,80,905.7916666666666
2021014229,1,1,3,0,,,,,65.0,675.0,391.0,1117.0,14,2021,10,66,4,1,7,2,11,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,2,34,234,99.0,99,1,222798.0,721880.0,65,90,1289.5625
2021014229,1,1,3,0,,,,,65.0,675.0,391.0,1117.0,14,2021,10,66,4,1,7,2,11,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,2,34,234,99.0,99,1,222798.0,721880.0,65,98,644.8125
2021014229,1,1,3,0,,,,,65.0,675.0,391.0,1117.0,14,2021,10,66,4,1,7,2,11,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,2,34,234,99.0,99,1,222798.0,721880.0,65,100,525.7083333333334
2021014229,1,1,3,0,,,,,65.0,675.0,391.0,1117.0,14,2021,10,66,4,1,7,2,11,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,2,34,234,99.0,99,1,222798.0,721880.0,65,110,1042.2083333333333
2021014229,1,1,3,0,,,,,65.0,675.0,391.0,1117.0,14,2021,10,66,4,1,7,2,11,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,2,34,234,99.0,99,1,222798.0,721880.0,65,120,679.875
2021014229,1,1,3,0,,,,,65.0,675.0,391.0,1117.0,14,2021,10,66,4,1,7,2,11,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,2,34,234,99.0,99,1,222798.0,721880.0,65,130,855.1666666666666
2021014260,1,1,4,0,,,,,2.0,0.0,520.0,,51,2021,4,44,4,1,6,3,3,0,2,5,1,3,3,1,1,1,9,9,9,0,0,9,4,11,411,99.0,99,1,187861.0,699705.0,2,60,1879.7291666666667
2021014260,1,1,4,0,,,,,2.0,0.0,520.0,,51,2021,4,44,4,1,6,3,3,0,2,5,1,3,3,1,1,1,9,9,9,0,0,9,4,11,411,99.0,99,1,187861.0,699705.0,2,62,1671.8541666666667
2021014260,1,1,4,0,,,,,2.0,0.0,520.0,,51,2021,4,44,4,1,6,3,3,0,2,5,1,3,3,1,1,1,9,9,9,0,0,9,4,11,411,99.0,99,1,187861.0,699705.0,2,70,1406.5
2021014260,1,1,4,0,,,,,2.0,0.0,520.0,,51,2021,4,44,4,1,6,3,3,0,2,5,1,3,3,1,1,1,9,9,9,0,0,9,4,11,411,99.0,99,1,187861.0,699705.0,2,90,899.3125
2021014318,1,1,3,0,,,,,2.0,57.0,438.0,79.0,51,2021,1,5,4,5,1,3,12,0,2,5,1,3,3,3,1,1,9,9,9,0,0,9,4,41,411,99.0,99,1,187743.0,692414.0,2,20,2867.0
2021014318,1,1,3,0,,,,,2.0,57.0,438.0,79.0,51,2021,1,5,4,5,1,3,12,0,2,5,1,3,3,3,1,1,9,9,9,0,0,9,4,41,411,99.0,99,1,187743.0,692414.0,2,22,2089.375
2021014318,1,1,3,0,,,,,2.0,57.0,438.0,79.0,51,2021,1,5,4,5,1,3,12,0,2,5,1,3,3,3,1,1,9,9,9,0,0,9,4,41,411,99.0,99,1,187743.0,692414.0,2,30,1982.7916666666667
2021014318,1,1,3,0,,,,,2.0,57.0,438.0,79.0,51,2021,1,5,4,5,1,3,12,0,2,5,1,3,3,3,1,1,9,9,9,0,0,9,4,41,411,99.0,99,1,187743.0,692414.0,2,34,1625.75
2021014318,1,1,3,0,,,,,2.0,57.0,438.0,79.0,51,2021,1,5,4,5,1,3,12,0,2,5,1,3,3,3,1,1,9,9,9,0,0,9,4,41,411,99.0,99,1,187743.0,692414.0,2,40,3696.3333333333335
2021014318,1,1,3,0,,,,,2.0,57.0,438.0,79.0,51,2021,1,5,4,5,1,3,12,0,2,5,1,3,3,3,1,1,9,9,9,0,0,9,4,41,411,99.0,99,1,187743.0,692414.0,2,51,2703.5208333333335
2021014318,1,1,3,0,,,,,2.0,57.0,438.0,79.0,51,2021,1,5,4,5,1,3,12,0,2,5,1,3,3,3,1,1,9,9,9,0,0,9,4,41,411,99.0,99,1,187743.0,692414.0,2,52,2077.2291666666665
2021014341,1,1,3,0,,,,,65.0,,437.0,10986.0,14,2021,6,53,4,1,2,3,2,0,2,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,234,99.0,99,1,226186.0,724737.0,65,70,946.8541666666666
2021014341,1,1,3,0,,,,,65.0,,437.0,10986.0,14,2021,6,53,4,1,2,3,2,0,2,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,234,99.0,99,1,226186.0,724737.0,65,80,851.5208333333334
2021014341,1,1,3,0,,,,,65.0,,437.0,10986.0,14,2021,6,53,4,1,2,3,2,0,2,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,234,99.0,99,1,226186.0,724737.0,65,90,1196.2708333333333
2021014341,1,1,3,0,,,,,65.0,,437.0,10986.0,14,2021,6,53,4,1,2,3,2,0,2,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,234,99.0,99,1,226186.0,724737.0,65,98,549.6458333333334
2021014341,1,1,3,0,,,,,65.0,,437.0,10986.0,14,2021,6,53,4,1,2,3,2,0,2,5,1,4,3,1,1,1,9,9,9,0,0,9,2,23,234,99.0,99,1,226186.0,724737.0,65,130,941.9375
2021014349,1,1,4,0,,,,,5.0,0.0,31.0,,20,2021,5,71,4,1,5,3,3,1,0,4,1,4,3,1,1,1,9,9,9,0,0,9,5,51,511,99.0,99,1,184264.0,671427.0,5,20,3705.9583333333335
2021014376,1,1,3,0,,,,,241.0,234.0,85.0,1811.0,34,2021,6,68,4,1,7,3,2,2,0,5,1,2,3,1,1,1,9,9,9,0,0,9,6,22,622,99.0,99,1,154897.0,580729.0,241,20,833.5625
2021014394,1,1,4,0,,,,,4.0,0.0,1300.0,,51,2021,8,5,4,5,5,1,3,0,3,5,1,3,3,3,1,1,9,9,9,0,0,9,4,42,421,99.0,99,1,189650.0,676061.0,4,10,50.458333333333336
2021014394,1,1,4,0,,,,,4.0,0.0,1300.0,,51,2021,8,5,4,5,5,1,3,0,3,5,1,3,3,3,1,1,9,9,9,0,0,9,4,42,421,99.0,99,1,189650.0,676061.0,4,20,587.7083333333334
2021014394,1,1,4,0,,,,,4.0,0.0,1300.0,,51,2021,8,5,4,5,5,1,3,0,3,5,1,3,3,3,1,1,9,9,9,0,0,9,4,42,421,99.0,99,1,189650.0,676061.0,4,45,708.6666666666666
2021014394,1,1,4,0,,,,,4.0,0.0,1300.0,,51,2021,8,5,4,5,5,1,3,0,3,5,1,3,3,3,1,1,9,9,9,0,0,9,4,42,421,99.0,99,1,189650.0,676061.0,4,50,1332.125
2021014394,1,1,4,0,,,,,4.0,0.0,1300.0,,51,2021,8,5,4,5,5,1,3,0,3,5,1,3,3,3,1,1,9,9,9,0,0,9,4,42,421,99.0,99,1,189650.0,676061.0,4,120,5094.395833333333
2021014394,1,1,4,0,,,,,4.0,0.0,1300.0,,51,2021,8,5,4,5,5,1,3,0,3,5,1,3,3,3,1,1,9,9,9,0,0,9,4,42,421,99.0,99,1,189650.0,676061.0,4,150,2253.375
2021014402,1,1,4,0,,,,,20.0,0.0,62.0,,20,2021,3,57,4,1,7,3,1,1,0,6,1,3,3,1,1,1,9,9,9,0,0,9,5,51,513,99.0,99,1,177461.0,656740.0,20,4,2075.8333333333335
2021014402,1,1,4,0,,,,,20.0,0.0,62.0,,20,2021,3,57,4,1,7,3,1,1,0,6,1,3,3,1,1,1,9,9,9,0,0,9,5,51,513,99.0,99,1,177461.0,656740.0,20,5,3538.4583333333335
2021014402,1,1,4,0,,,,,20.0,0.0,62.0,,20,2021,3,57,4,1,7,3,1,1,0,6,1,3,3,1,1,1,9,9,9,0,0,9,5,51,513,99.0,99,1,177461.0,656740.0,20,7,3918.7916666666665
2021014402,1,1,4,0,,,,,20.0,0.0,62.0,,20,2021,3,57,4,1,7,3,1,1,0,6,1,3,3,1,1,1,9,9,9,0,0,9,5,51,513,99.0,99,1,177461.0,656740.0,20,8,4397.0
2021014402,1,1,4,0,,,,,20.0,0.0,62.0,,20,2021,3,57,4,1,7,3,1,1,0,6,1,3,3,1,1,1,9,9,9,0,0,9,5,51,513,99.0,99,1,177461.0,656740.0,20,9,4479.0
2021014402,1,1,4,0,,,,,20.0,0.0,62.0,,20,2021,3,57,4,1,7,3,1,1,0,6,1,3,3,1,1,1,9,9,9,0,0,9,5,51,513,99.0,99,1,177461.0,656740.0,20,12,3659.8333333333335
2021014402,1,1,4,0,,,,,20.0,0.0,62.0,,20,2021,3,57,4,1,7,3,1,1,0,6,1,3,3,1,1,1,9,9,9,0,0,9,5,51,513,99.0,99,1,177461.0,656740.0,20,13,6285.208333333333
2021014402,1,1,4,0,,,,,20.0,0.0,62.0,,20,2021,3,57,4,1,7,3,1,1,0,6,1,3,3,1,1,1,9,9,9,0,0,9,5,51,513,99.0,99,1,177461.0,656740.0,20,14,6387.458333333333
