shana,kvish,keta,maslul,hodesh,taarich,yom,shaa,nefah,status
2015,1,52,1,6,15,2,4,307
2015,1,52,1,6,15,2,5,845
2015,1,52,1,6,15,2,6,2900
2015,1,52,1,6,15,2,7,3366
2015,1,52,1,6,15,2,8,3316
2015,1,52,1,6,15,2,9,3142
2015,1,52,1,6,15,2,10,2759
2015,1,52,1,6,15,2,11,2654
2015,1,52,1,6,15,2,12,2769
2015,1,52,1,6,15,2,13,2992
2015,1,52,1,6,15,2,14,3057
2015,1,52,1,6,15,2,15,3291
2015,1,52,1,6,15,2,16,3326
2015,1,52,1,6,15,2,17,3097
2015,1,52,1,6,15,2,18,2491
2015,1,52,1,6,15,2,19,2268
2015,1,52,1,6,15,2,20,2339
2015,1,52,1,6,15,2,21,1882
2015,1,52,1,6,15,2,22,1336
2015,1,52,1,6,15,2,23,1014
2015,1,52,1,6,16,3,0,969
2015,1,52,1,6,16,3,1,545
2015,1,52,1,6,16,3,2,305
2015,1,52,1,6,16,3,3,269
2015,1,52,1,6,16,3,4,326
2015,1,52,1,6,16,3,5,840
2015,1,52,1,6,16,3,6,2817
2015,1,52,1,6,16,3,7,3423
2015,1,52,1,6,16,3,8,3295
2015,1,52,1,6,16,3,9,3067
2015,1,52,1,6,16,3,10,2733
2015,1,52,1,6,16,3,11,2411
2015,1,52,1,6,16,3,12,2801
2015,1,52,1,6,16,3,13,2798
2015,1,52,1,6,16,3,14,3063
2015,1,52,1,6,16,3,15,3277
2015,1,52,1,6,16,3,16,3141
2015,1,52,1,6,16,3,17,3183
2015,1,52,1,6,16,3,18,3105
2015,1,52,1,6,16,3,19,2491
2015,1,52,1,6,16,3,20,1951
2015,1,52,1,6,16,3,21,1647
2015,1,52,1,6,16,3,22,1225
2015,1,52,1,6,16,3,23,1185
2015,1,52,1,6,17,4,0,1031
2015,1,52,1,6,17,4,1,522
2015,1,52,1,6,17,4,2,346
2015,1,52,1,6,17,4,3,263
2015,1,52,1,6,17,4,4,271
2015,1,52,1,6,17,4,5,817
2015,1,52,1,6,17,4,6,2719
2015,1,52,1,6,17,4,7,3280
2015,1,52,1,6,17,4,8,3117
2015,1,52,1,6,17,4,9,2948
2015,1,52,1,6,17,4,10,2531
2015,1,52,1,6,17,4,11,2605
2015,1,52,1,6,17,4,12,2867
2015,1,52,1,6,17,4,13,2741
2015,1,52,1,6,17,4,14,3039
2015,1,52,1,6,17,4,15,3200
2015,1,52,1,6,17,4,16,3115
2015,1,52,1,6,17,4,17,3162
2015,1,52,1,6,17,4,18,2863
2015,1,52,1,6,17,4,19,2405
2015,1,52,1,6,17,4,20,2152
2015,1,52,1,6,17,4,21,1708
2015,1,52,1,6,17,4,22,1067
2015,1,52,1,6,17,4,23,946
2015,1,52,1,6,18,5,0,906
2015,1,52,1,6,18,5,1,680
2015,1,52,1,6,18,5,2,394
2015,1,52,1,6,18,5,3,268
2015,1,52,1,6,18,5,4,351
2015,1,52,1,6,18,5,5,1040
2015,1,52,1,6,18,5,6,2490
2015,1,52,1,6,18,5,7,3037
2015,1,52,1,6,18,5,8,3179
2015,1,52,1,6,18,5,9,2801
2015,1,52,1,6,18,5,10,2583
2015,1,52,1,6,18,5,11,2668
2015,1,52,1,6,18,5,12,2670
2015,1,52,1,6,18,5,13,2997
2015,1,52,1,6,18,5,14,3077
2015,1,52,1,6,18,5,15,3239
2015,1,52,1,6,18,5,16,3202
2015,1,52,1,6,18,5,17,3206
2015,1,52,1,6,18,5,18,2826
2015,1,52,1,6,18,5,19,2619
2015,1,52,1,6,18,5,20,2342
2015,1,52,1,6,18,5,21,2000
2015,1,52,1,6,18,5,22,1806
2015,1,52,1,6,18,5,23,2026
2015,1,52,1,6,19,6,0,1700
2015,1,52,1,6,19,6,1,883
2015,1,52,1,6,19,6,2,585
2015,1,52,1,6,19,6,3,470
2015,1,52,1,6,19,6,4,347
2015,1,52,1,6,19,6,5,569
2015,1,52,1,6,19,6,6,753
2015,1,52,1,6,19,6,7,1228
2015,1,52,1,6,19,6,8,1718
2015,1,52,1,6,19,6,9,1918
2015,1,52,1,6,19,6,10,2106
2015,1,52,1,6,19,6,11,2453
2015,1,52,1,6,19,6,12,2637
2015,1,52,1,6,19,6,13,2840
2015,1,52,1,6,19,6,14,2660
2015,1,52,1,6,19,6,15,2523
2015,1,52,1,6,19,6,16,2321
2015,1,52,1,6,19,6,17,2293
2015,1,52,1,6,19,6,18,2102
2015,1,52,1,6,19,6,19,1284
2015,1,52,1,6,19,6,20,842
2015,1,52,1,6,19,6,21,965
2015,1,52,1,6,19,6,22,1301
2015,1,52,1,6,19,6,23,1287
2015,1,52,1,6,20,7,0,1018
2015,1,52,1,6,20,7,1,260
2015,1,52,1,6,20,7,2,148
2015,1,52,1,6,20,7,3,107
2015,1,52,1,6,20,7,4,144
2015,1,52,1,6,20,7,5,370
2015,1,52,1,6,20,7,6,247
2015,1,52,1,6,20,7,7,304
2015,1,52,1,6,20,7,8,519
2015,1,52,1,6,20,7,9,951
2015,1,52,1,6,20,7,10,1437
2015,1,52,1,6,20,7,11,1559
2015,1,52,1,6,20,7,12,1755
2015,1,52,1,6,20,7,13,1879
2015,1,52,1,6,20,7,14,2061
2015,1,52,1,6,20,7,15,2287
2015,1,52,1,6,20,7,16,2485
2015,1,52,1,6,20,7,17,2258
2015,1,52,1,6,20,7,18,2022
2015,1,52,1,6,20,7,19,1780
2015,1,52,1,6,20,7,20,1579
2015,1,52,1,6,20,7,21,2362
2015,1,52,1,6,20,7,22,2255
2015,1,52,1,6,20,7,23,1846
2015,1,52,1,6,21,1,0,1190
2015,1,52,1,6,21,1,1,617
2015,1,52,1,6,21,1,2,383
2015,1,52,1,6,21,1,3,348
2015,1,52,1,6,21,1,4,425
2015,1,52,1,6,21,1,5,1137
2015,1,52,1,6,21,1,6,2699
2015,1,52,1,6,21,1,7,3206
2015,1,52,1,6,21,1,8,2991
2015,1,52,1,6,21,1,9,2880
2015,1,52,1,6,21,1,10,2592
2015,1,52,1,6,21,1,11,2676
2015,1,52,1,6,21,1,12,2697
2015,1,52,1,6,21,1,13,2711
2015,1,52,1,6,21,1,14,2850
2015,1,52,1,6,21,1,15,2978
2015,1,52,1,6,21,1,16,3086
2015,1,52,1,6,21,1,17,3139
2015,1,52,1,6,21,1,18,2681
2015,1,52,1,6,21,1,19,2236
2015,1,52,1,6,21,1,20,1813
2015,1,52,1,6,21,1,21,1525
2015,1,52,1,6,21,1,22,1217
2015,1,52,1,6,21,1,23,1023
2015,1,52,2,6,15,2,0,815
2015,1,52,2,6,15,2,1,386
2015,1,52,2,6,15,2,2,250
2015,1,52,2,6,15,2,3,274
2015,1,52,2,6,15,2,4,297
2015,1,52,2,6,15,2,5,682
2015,1,52,2,6,15,2,6,1921
2015,1,52,2,6,15,2,7,2442
2015,1,52,2,6,15,2,8,2840
2015,1,52,2,6,15,2,9,2357
2015,1,52,2,6,15,2,10,2068
2015,1,52,2,6,15,2,11,2013
2015,1,52,2,6,15,2,12,2149
2015,1,52,2,6,15,2,13,2230
2015,1,52,2,6,15,2,14,2687
2015,1,52,2,6,15,2,15,3285
2015,1,52,2,6,15,2,16,3770
2015,1,52,2,6,15,2,17,3667
2015,1,52,2,6,15,2,18,3528
2015,1,52,2,6,15,2,19,3613
2015,1,52,2,6,15,2,20,2877
2015,1,52,2,6,15,2,21,1852
2015,1,52,2,6,15,2,22,1421
2015,1,52,2,6,15,2,23,1206
2015,1,52,2,6,16,3,0,817
2015,1,52,2,6,16,3,1,466
2015,1,52,2,6,16,3,2,285
2015,1,52,2,6,16,3,3,248
2015,1,52,2,6,16,3,4,288
2015,1,52,2,6,16,3,5,701
2015,1,52,2,6,16,3,6,1849
2015,1,52,2,6,16,3,7,2217
2015,1,52,2,6,16,3,8,2448
2015,1,52,2,6,16,3,9,2268
2015,1,52,2,6,16,3,10,1850
2015,1,52,2,6,16,3,11,1709
2015,1,52,2,6,16,3,12,1902
2015,1,52,2,6,16,3,13,2121
2015,1,52,2,6,16,3,14,2270
2015,1,52,2,6,16,3,15,2901
2015,1,52,2,6,16,3,16,3681
2015,1,52,2,6,16,3,17,3549
2015,1,52,2,6,16,3,18,3759
2015,1,52,2,6,16,3,19,2780
2015,1,52,2,6,16,3,20,2505
2015,1,52,2,6,16,3,21,1932
2015,1,52,2,6,16,3,22,1651
2015,1,52,2,6,16,3,23,1304
2015,1,52,2,6,17,4,0,1030
2015,1,52,2,6,17,4,1,478
2015,1,52,2,6,17,4,2,281
2015,1,52,2,6,17,4,3,265
2015,1,52,2,6,17,4,4,278
2015,1,52,2,6,17,4,5,619
2015,1,52,2,6,17,4,6,1987
2015,1,52,2,6,17,4,7,2615
2015,1,52,2,6,17,4,8,2591
2015,1,52,2,6,17,4,9,2201
2015,1,52,2,6,17,4,10,2077
2015,1,52,2,6,17,4,11,2038
2015,1,52,2,6,17,4,12,2135
2015,1,52,2,6,17,4,13,2158
2015,1,52,2,6,17,4,14,2437
2015,1,52,2,6,17,4,15,2976
2015,1,52,2,6,17,4,16,3401
2015,1,52,2,6,17,4,17,3415
2015,1,52,2,6,17,4,18,3616
2015,1,52,2,6,17,4,19,2995
2015,1,52,2,6,17,4,20,2339
2015,1,52,2,6,17,4,21,1871
2015,1,52,2,6,17,4,22,1486
2015,1,52,2,6,17,4,23,1314
2015,1,52,2,6,18,5,0,1290
2015,1,52,2,6,18,5,1,498
2015,1,52,2,6,18,5,2,303
2015,1,52,2,6,18,5,3,329
2015,1,52,2,6,18,5,4,321
2015,1,52,2,6,18,5,5,670
2015,1,52,2,6,18,5,6,1802
2015,1,52,2,6,18,5,7,2500
2015,1,52,2,6,18,5,8,2520
2015,1,52,2,6,18,5,9,2188
2015,1,52,2,6,18,5,10,2237
2015,1,52,2,6,18,5,11,2138
2015,1,52,2,6,18,5,12,2119
2015,1,52,2,6,18,5,13,2417
2015,1,52,2,6,18,5,14,2624
2015,1,52,2,6,18,5,15,3062
2015,1,52,2,6,18,5,16,3268
2015,1,52,2,6,18,5,17,3401
2015,1,52,2,6,18,5,18,3707
2015,1,52,2,6,18,5,19,3233
2015,1,52,2,6,18,5,20,2355
2015,1,52,2,6,18,5,21,1678
2015,1,52,2,6,18,5,22,1500
2015,1,52,2,6,18,5,23,1483
2015,1,52,2,6,19,6,0,1266
2015,1,52,2,6,19,6,1,943
2015,1,52,2,6,19,6,2,673
2015,1,52,2,6,19,6,3,474
2015,1,52,2,6,19,6,4,409
2015,1,52,2,6,19,6,5,572
2015,1,52,2,6,19,6,6,847
2015,1,52,2,6,19,6,7,1323
2015,1,52,2,6,19,6,8,1482
2015,1,52,2,6,19,6,9,1752
2015,1,52,2,6,19,6,10,1759
2015,1,52,2,6,19,6,11,1982
2015,1,52,2,6,19,6,12,2214
2015,1,52,2,6,19,6,13,2071
2015,1,52,2,6,19,6,14,2254
2015,1,52,2,6,19,6,15,2704
2015,1,52,2,6,19,6,16,3134
2015,1,52,2,6,19,6,17,3170
2015,1,52,2,6,19,6,18,2137
2015,1,52,2,6,19,6,19,1320
2015,1,52,2,6,19,6,20,655
2015,1,52,2,6,19,6,21,747
2015,1,52,2,6,19,6,22,947
2015,1,52,2,6,19,6,23,799
2015,1,52,2,6,20,7,0,504
2015,1,52,2,6,20,7,1,358
2015,1,52,2,6,20,7,2,370
2015,1,52,2,6,20,7,3,263
2015,1,52,2,6,20,7,4,178
2015,1,52,2,6,20,7,5,322
2015,1,52,2,6,20,7,6,541
2015,1,52,2,6,20,7,7,472
2015,1,52,2,6,20,7,8,771
2015,1,52,2,6,20,7,9,1165
2015,1,52,2,6,20,7,10,1536
2015,1,52,2,6,20,7,11,1584
2015,1,52,2,6,20,7,12,1445
2015,1,52,2,6,20,7,13,1247
2015,1,52,2,6,20,7,14,1105
2015,1,52,2,6,20,7,15,1214
2015,1,52,2,6,20,7,16,1364
2015,1,52,2,6,20,7,17,1496
2015,1,52,2,6,20,7,18,1535
2015,1,52,2,6,20,7,19,1571
2015,1,52,2,6,20,7,20,1458
2015,1,52,2,6,20,7,21,1863
2015,1,52,2,6,20,7,22,2233
2015,1,52,2,6,20,7,23,1990
2015,1,52,2,6,21,1,0,1480
2015,1,52,2,6,21,1,1,793
2015,1,52,2,6,21,1,2,438
2015,1,52,2,6,21,1,3,288
2015,1,52,2,6,21,1,4,358
2015,1,52,2,6,21,1,5,807
2015,1,52,2,6,21,1,6,2003
2015,1,52,2,6,21,1,7,2515
2015,1,52,2,6,21,1,8,2526
2015,1,52,2,6,21,1,9,2295
2015,1,52,2,6,21,1,10,2109
2015,1,52,2,6,21,1,11,1897
2015,1,52,2,6,21,1,12,2123
2015,1,52,2,6,21,1,13,2253
2015,1,52,2,6,21,1,14,2398
2015,1,52,2,6,21,1,15,2788
2015,1,52,2,6,21,1,16,3321
2015,1,52,2,6,21,1,17,3494
2015,1,52,2,6,21,1,18,3343
2015,1,52,2,6,21,1,19,2696
2015,1,52,2,6,21,1,20,2324
2015,1,52,2,6,21,1,21,1589
2015,1,52,2,6,21,1,22,1425
2015,1,52,2,6,21,1,23,1211
2015,1,56,1,6,15,2,0,663
2015,1,56,1,6,15,2,1,346
2015,1,56,1,6,15,2,2,260
2015,1,56,1,6,15,2,3,193
2015,1,56,1,6,15,2,4,268
2015,1,56,1,6,15,2,5,802
2015,1,56,1,6,15,2,6,3155
2015,1,56,1,6,15,2,7,4332
2015,1,56,1,6,15,2,8,4426
2015,1,56,1,6,15,2,9,2931
2015,1,56,1,6,15,2,10,2420
2015,1,56,1,6,15,2,11,2270
2015,1,56,1,6,15,2,12,2243
2015,1,56,1,6,15,2,13,2458
2015,1,56,1,6,15,2,14,2615
2015,1,56,1,6,15,2,15,2816
2015,1,56,1,6,15,2,16,2550
2015,1,56,1,6,15,2,17,2405
2015,1,56,1,6,15,2,18,2022
2015,1,56,1,6,15,2,19,1835
2015,1,56,1,6,15,2,20,1867
2015,1,56,1,6,15,2,21,1545
2015,1,56,1,6,15,2,22,1233
2015,1,56,1,6,15,2,23,981
2015,1,56,1,6,16,3,0,790
2015,1,56,1,6,16,3,1,482
2015,1,56,1,6,16,3,2,264
